destination_index,shortest_path_distance
10,0.0
18781,0.0010224948875255625
6283,0.0010245901639344263
13071,0.001088139281828074
17401,0.0011389521640091116
3896,0.001321003963011889
14413,0.001336898395721925
2367,0.0013531799729364006
13985,0.0013679890560875513
3832,0.0013812154696132596
14963,0.0013831258644536654
15586,0.001388888888888889
3069,0.001402524544179523
6867,0.0014044943820224719
507,0.001422475106685633
2209,0.0014245014245014246
8788,0.0014265335235378032
17389,0.0014326647564469914
911,0.001443001443001443
12346,0.001451378809869376
10449,0.0014577259475218659
2800,0.0014749262536873156
13372,0.0014925373134328358
6333,0.0014992503748125937
7898,0.0014992503748125937
17523,0.001519756838905775
13254,0.001524390243902439
7911,0.0015625
2078,0.001567398119122257
233,0.0015698587127158557
3470,0.0015723270440251573
15889,0.001589825119236884
2343,0.0016
3938,0.0016501650165016502
4089,0.0016556291390728477
17965,0.0016611295681063123
2095,0.0016863406408094434
14927,0.0016891891891891893
11063,0.001694915254237288
7893,0.0017064846416382253
10330,0.0017123287671232876
12166,0.0017211703958691911
6315,0.0017241379310344827
14817,0.0017271157167530224
13406,0.0017391304347826088
5777,0.0017857142857142857
18029,0.0018083182640144665
1800,0.0018115942028985507
16832,0.0018181818181818182
4075,0.0018181818181818182
6846,0.0018248175182481751
8043,0.0018281535648994515
2005,0.0018450184501845018
9500,0.001851851851851852
17132,0.0018587360594795538
2290,0.0018587360594795538
8396,0.0018726591760299626
7095,0.0018975332068311196
1732,0.0019047619047619048
12259,0.0019230769230769232
10766,0.0019305019305019305
6280,0.0019342359767891683
256,0.0019342359767891683
8789,0.001949317738791423
8604,0.00196078431372549
6898,0.0019646365422396855
12660,0.0019880715705765406
19159,0.001996007984031936
14210,0.002
5152,0.002004008016032064
14222,0.002004008016032064
7324,0.002008032128514056
14720,0.002008032128514056
13655,0.00202020202020202
13486,0.002028397565922921
3335,0.002053388090349076
15808,0.002053388090349076
16663,0.002070393374741201
2537,0.002070393374741201
15750,0.002074688796680498
18868,0.002079002079002079
15146,0.0020920502092050207
16737,0.0020964360587002098
16657,0.0020964360587002098
16113,0.0020964360587002098
16646,0.0020964360587002098
16622,0.0020964360587002098
16650,0.0020964360587002098
16680,0.0020964360587002098
16812,0.0020964360587002098
9905,0.002109704641350211
16401,0.002136752136752137
18284,0.0021598272138228943
9654,0.002173913043478261
11638,0.002183406113537118
16724,0.0021929824561403508
8744,0.002197802197802198
8,0.002224728494085116
13137,0.0022371364653243847
13465,0.002242152466367713
8511,0.0022471910112359553
1,0.0022500632751202227
17542,0.0022624434389140274
17080,0.0022624434389140274
5267,0.0022727272727272726
2885,0.0022727272727272726
7326,0.002277904328018223
122,0.0022935779816513763
6494,0.0022935779816513763
9209,0.0023148148148148147
14427,0.002325581395348837
9948,0.00234192037470726
2329,0.002347417840375587
12640,0.002369668246445498
4040,0.002386634844868735
4188,0.002386634844868735
358,0.002398081534772182
4709,0.002403846153846154
6931,0.0024096385542168677
14031,0.0024096385542168677
11352,0.0024096385542168677
1589,0.0024154589371980675
11798,0.002421307506053269
2504,0.0024390243902439024
16285,0.0024449877750611247
9630,0.0024509803921568627
11292,0.0024813895781637717
3312,0.0024875621890547263
5084,0.0025
17296,0.0025
18077,0.002512562814070352
11729,0.0025188916876574307
5432,0.0025252525252525255
13665,0.0025575447570332483
17692,0.002564102564102564
18832,0.002564102564102564
10522,0.0025906735751295338
17217,0.0025906735751295338
13302,0.0025974025974025974
18780,0.0026109660574412533
3755,0.002617801047120419
8315,0.002617801047120419
10804,0.0026246719160104987
17154,0.002638522427440633
4177,0.002638522427440633
