destination_index,shortest_path_distance
3,0.0
1561,0.0010224948875255625
4889,0.0010438413361169101
5031,0.0010460251046025104
5834,0.001075268817204301
7149,0.001076426264800861
12701,0.001076426264800861
8276,0.001081081081081081
6106,0.001081081081081081
5174,0.0010845986984815619
18875,0.0010845986984815619
8656,0.0010857763300760044
715,0.0010869565217391304
11883,0.0011013215859030838
8551,0.0011049723756906078
3649,0.001142857142857143
753,0.0012106537530266344
4106,0.0012300123001230013
998,0.001272264631043257
11158,0.001336898395721925
4108,0.001349527665317139
2253,0.001358695652173913
7788,0.0013698630136986301
5530,0.001443001443001443
7876,0.001451378809869376
5391,0.0015267175572519084
16742,0.0015313935681470138
5532,0.0015313935681470138
14945,0.0015313935681470138
11624,0.0015313935681470138
11622,0.0015313935681470138
11621,0.0015313935681470138
18504,0.0015313935681470138
8556,0.0015313935681470138
7990,0.0015313935681470138
3056,0.0015313935681470138
9099,0.0015313935681470138
5561,0.0015313935681470138
16387,0.0015313935681470138
1635,0.0015313935681470138
11627,0.0015313935681470138
6809,0.0015313935681470138
8814,0.0015313935681470138
19090,0.0015455950540958269
17945,0.001610305958132045
18685,0.0016233766233766235
7793,0.0016313213703099511
1222,0.0016339869281045752
10862,0.0016611295681063123
3483,0.0016750418760469012
8216,0.0017035775127768314
1793,0.0017699115044247787
1597,0.0018018018018018018
14979,0.0018181818181818182
13110,0.001851851851851852
13523,0.0018552875695732839
1482,0.0018552875695732839
9267,0.001869158878504673
3263,0.001893939393939394
13103,0.0019083969465648854
1011,0.0019342359767891683
15020,0.001976284584980237
12972,0.002053388090349076
4472,0.002066115702479339
2054,0.002070393374741201
2268,0.002070393374741201
18858,0.002150537634408602
11220,0.0022222222222222222
623,0.0022271714922048997
3114,0.0022371364653243847
1577,0.002257336343115124
7933,0.002257336343115124
1388,0.00228310502283105
16641,0.0022988505747126436
8,0.0023094688221709007
17681,0.002320185614849188
8654,0.002320185614849188
12866,0.002331002331002331
14148,0.002336448598130841
540,0.002352941176470588
1010,0.002369668246445498
9272,0.0023923444976076554
10058,0.002457002457002457
11691,0.0024630541871921183
14212,0.0025380710659898475
17373,0.002564102564102564
4649,0.002570694087403599
14863,0.002570694087403599
7242,0.0025974025974025974
2035,0.0026109660574412533
2412,0.002617801047120419
11419,0.002631578947368421
3643,0.0026666666666666666
6948,0.0027100271002710027
6826,0.0027397260273972603
6076,0.0027397260273972603
11270,0.0027397260273972603
2346,0.0027397260273972603
15677,0.0027624309392265192
15103,0.002770083102493075
4295,0.002777777777777778
2082,0.002777777777777778
932,0.002824858757062147
3705,0.002824858757062147
15747,0.002849002849002849
13121,0.002849002849002849
876,0.0028735632183908046
4832,0.002881844380403458
16281,0.002881844380403458
3626,0.0029239766081871343
16479,0.0029239766081871343
3254,0.002932551319648094
18900,0.0029498525073746312
1818,0.0029585798816568047
8448,0.0029850746268656717
3797,0.0029850746268656717
3359,0.0029850746268656717
9194,0.0029850746268656717
9476,0.0029940119760479044
268,0.0029940119760479044
10106,0.0029940119760479044
6679,0.0029940119760479044
9,0.0030091391983975103
6052,0.0030211480362537764
3271,0.0030211480362537764
4861,0.0030303030303030303
8614,0.0030303030303030303
7879,0.00303951367781155
1789,0.003067484662576687
7936,0.003067484662576687
2060,0.003076923076923077
1925,0.003105590062111801
2201,0.003105590062111801
11346,0.003134796238244514
7907,0.003134796238244514
17839,0.0031446540880503146
3078,0.0031446540880503146
19055,0.0031645569620253164
7974,0.0031645569620253164
11196,0.0031746031746031746
6920,0.0031746031746031746
12723,0.003194888178913738
663,0.003194888178913738
12954,0.003205128205128205
8026,0.003205128205128205
15918,0.003205128205128205
5789,0.003205128205128205
2814,0.0032258064516129032
8619,0.0032258064516129032
11878,0.003236245954692557
10008,0.003236245954692557
352,0.003289473684210526
443,0.0033003300330033004
9319,0.0033112582781456954
13668,0.0033222591362126247
2566,0.0033257289847725266
10558,0.0033267628201363126
9741,0.0033333333333333335
15032,0.0033333333333333335
17965,0.003337218051358979
17029,0.0033382754065330407
10853,0.003339334939575638
10245,0.0033403966572224473
11945,0.0033403966572224473
2164,0.003341460566236948
2113,0.0033444816053511705
3508,0.003344665509541501
9630,0.003345738252222714
5572,0.003345738252222714
18,0.003360993533001605
6306,0.003360993533001605
2818,0.0033665512746021906
6817,0.0033665512746021906
6652,0.003367003367003367
417,0.0033710399474362936
9633,0.00337443154847548
3071,0.003375566903194355
3641,0.003377844890546969
12800,0.003377844890546969
1701,0.0033783783783783786
18039,0.0033783783783783786
12964,0.003378987538748441
3025,0.003378987538748441
9777,0.0033824301955614586
131,0.0033847376393752017
3090,0.0033858950869717617
2291,0.003388217473735086
10292,0.0033893824290823476
5900,0.003389830508474576
9809,0.003389830508474576
17851,0.0033905499032519815
14587,0.0033905499032519815
1040,0.003391719904421983
6371,0.003391719904421983
8202,0.0033928924408057866
11615,0.0033940675206524627
14801,0.0033940675206524627
17401,0.003395245152246905
6631,0.003395245152246905
5872,0.003395245152246905
2622,0.003395245152246905
14963,0.0033987934409072844
8943,0.0033987934409072844
9369,0.0033987934409072844
2572,0.0033987934409072844
1,0.003399981363065121
2776,0.003399981363065121
3470,0.003399981363065121
10163,0.0034011718789394596
12636,0.0034011718789394596
5521,0.0034023649970342886
12189,0.0034023649970342886
11114,0.003403560725890813
3123,0.0034047590740876586
6013,0.0034047590740876586
11103,0.0034047590740876586
7682,0.003405960050241076
199,0.003405960050241076
6384,0.003405960050241076
90,0.0034071636630051486
2483,0.0034071636630051486
17627,0.0034071636630051486
2784,0.0034071636630051486
9166,0.0034071636630051486
19163,0.0034071636630051486
440,0.0034071636630051486
4444,0.0034083699210719996
295,0.0034083699210719996
9148,0.0034083699210719996
14916,0.0034083699210719996
2339,0.003409578833172001
2675,0.003409578833172001
17387,0.003409578833172001
717,0.003409578833172001
11248,0.003409578833172001
4630,0.003409578833172001
2386,0.0034107904080739847
7132,0.0034107904080739847
16004,0.0034107904080739847
6107,0.0034107904080739847
13271,0.0034107904080739847
5141,0.0034107904080739847
18778,0.0034107904080739847
15941,0.0034107904080739847
4326,0.003412004654585454
14518,0.003412004654585454
3427,0.003412004654585454
82,0.003412004654585454
15828,0.003413221581552799
127,0.003413221581552799
16150,0.003413221581552799
15149,0.003413221581552799
11583,0.003413221581552799
9643,0.003413221581552799
11912,0.003413221581552799
11073,0.003413221581552799
13427,0.003413221581552799
7392,0.003413221581552799
3681,0.003413221581552799
10097,0.003413221581552799
15108,0.0034144411978615083
10656,0.0034144411978615083
1175,0.0034144411978615083
1271,0.0034144411978615083
14769,0.0034144411978615083
13500,0.0034144411978615083
13061,0.0034144411978615083
2159,0.0034144411978615083
15622,0.0034144411978615083
9573,0.0034144411978615083
16458,0.0034144411978615083
14695,0.0034144411978615083
11500,0.0034144411978615083
5422,0.0034156635124363874
10527,0.0034156635124363874
10392,0.0034156635124363874
14817,0.0034156635124363874
1118,0.0034156635124363874
11907,0.0034168885342417757
13658,0.0034168885342417757
11766,0.0034168885342417757
18438,0.0034168885342417757
6822,0.0034168885342417757
15237,0.0034168885342417757
734,0.0034168885342417757
12340,0.0034168885342417757
4463,0.0034168885342417757
488,0.0034168885342417757
3405,0.0034168885342417757
17358,0.0034168885342417757
310,0.0034168885342417757
2918,0.0034168885342417757
9273,0.0034168885342417757
536,0.0034168885342417757
11101,0.0034168885342417757
9800,0.0034168885342417757
2306,0.0034168885342417757
2685,0.0034168885342417757
13855,0.0034168885342417757
12465,0.0034168885342417757
12425,0.0034168885342417757
19089,0.0034181162722817654
13146,0.0034181162722817654
16398,0.0034181162722817654
15215,0.0034181162722817654
9204,0.0034181162722817654
3425,0.0034181162722817654
15944,0.0034181162722817654
5291,0.0034181162722817654
15510,0.0034181162722817654
15710,0.0034181162722817654
6056,0.0034193467356004236
44,0.0034193467356004236
14965,0.0034193467356004236
2788,0.0034193467356004236
2915,0.0034193467356004236
13885,0.0034193467356004236
5955,0.0034193467356004236
18923,0.0034193467356004236
14707,0.0034193467356004236
14806,0.0034193467356004236
15378,0.0034193467356004236
15547,0.0034193467356004236
18989,0.0034193467356004236
11815,0.0034205799332820115
949,0.0034205799332820115
8623,0.0034205799332820115
6779,0.0034205799332820115
17006,0.0034205799332820115
5650,0.0034205799332820115
14571,0.0034205799332820115
16119,0.0034205799332820115
14165,0.0034205799332820115
19018,0.0034205799332820115
13569,0.0034205799332820115
15143,0.0034205799332820115
2678,0.0034205799332820115
1736,0.0034205799332820115
12304,0.0034205799332820115
9291,0.0034205799332820115
4546,0.0034205799332820115
9419,0.0034205799332820115
6567,0.0034205799332820115
8288,0.0034205799332820115
6528,0.0034205799332820115
17110,0.0034205799332820115
12858,0.0034205799332820115
11046,0.0034205799332820115
1516,0.0034205799332820115
19191,0.0034205799332820115
6781,0.0034205799332820115
17735,0.0034205799332820115
8173,0.0034205799332820115
17377,0.0034205799332820115
3369,0.0034205799332820115
18921,0.0034205799332820115
5947,0.0034205799332820115
886,0.0034205799332820115
2966,0.0034205799332820115
11154,0.003436426116838488
11229,0.003436426116838488
16256,0.0034482758620689655
11700,0.0034482758620689655
7088,0.0034484209861800124
15893,0.0034484209861800124
9039,0.0034510213335864257
7347,0.0034510213335864257
5972,0.0034575744478884665
11275,0.0034602076124567475
11282,0.0034602076124567475
13912,0.003468217373735211
5662,0.003473613176070784
11663,0.0034965034965034965
15276,0.0035027862446052683
2975,0.0035027862446052683
5369,0.003505641070974728
10258,0.0035070736125900623
6993,0.0035087719298245615
11318,0.0035087719298245615
13975,0.0035087719298245615
3477,0.0035087719298245615
4939,0.0035087719298245615
9784,0.0035099490142477315
1332,0.0035211267605633804
16101,0.0035211267605633804
2611,0.0035289810172928517
4201,0.003533459030249236
16522,0.0035335689045936395
15389,0.0035409959157669596
7830,0.0035460992907801418
11149,0.003547092584547138
1797,0.0035501636112527865
16518,0.0035501636112527865
917,0.0035501636112527865
3075,0.003551704847015621
861,0.0035587188612099642
11138,0.0035587188612099642
4779,0.003562601654251101
5079,0.0035657502292060763
8446,0.0035657502292060763
17265,0.003568914665999616
2515,0.0035714285714285713
2347,0.003572095084797163
