destination_index,shortest_path_distance
6,0.0
5733,0.0010482180293501049
11882,0.0010548523206751054
2820,0.0010548523206751054
11067,0.0010559662090813093
13691,0.0010570824524312897
4414,0.0010582010582010583
12257,0.001059322033898305
12261,0.0010649627263045794
12940,0.0010695187165775401
8874,0.0010695187165775401
11455,0.0010695187165775401
12634,0.001076426264800861
10335,0.001215066828675577
11013,0.0012315270935960591
11012,0.0012330456226880395
2143,0.0012626262626262627
2418,0.0012674271229404308
6547,0.001303780964797914
16205,0.0013351134846461949
12674,0.001375515818431912
12462,0.0014064697609001407
10385,0.001440922190201729
12209,0.0014727540500736377
16920,0.0015105740181268882
13868,0.0015151515151515152
15866,0.0015267175572519084
1122,0.0015290519877675841
13931,0.0016051364365971107
7480,0.0016155088852988692
10303,0.001692047377326565
1792,0.0017035775127768314
16149,0.0017123287671232876
9753,0.0017123287671232876
18168,0.0017152658662092624
577,0.0017482517482517483
6930,0.001763668430335097
18990,0.001763668430335097
10906,0.0017793594306049821
2205,0.0017921146953405018
13837,0.0018083182640144665
10484,0.001838235294117647
4708,0.001841620626151013
2813,0.0018587360594795538
19233,0.001953125
6575,0.001976284584980237
5939,0.002028397565922921
15017,0.0020408163265306124
11197,0.002044989775051125
15654,0.002079002079002079
57,0.0020833333333333333
1276,0.0021141649048625794
9224,0.0021141649048625794
2859,0.0021321961620469083
5,0.002159329140461216
12613,0.0022471910112359553
2965,0.0022624434389140274
5765,0.0022675736961451248
2567,0.00228310502283105
11839,0.0023148148148148147
15263,0.002320185614849188
15291,0.002331002331002331
9377,0.002336448598130841
3657,0.002336448598130841
10149,0.00234192037470726
11556,0.002369668246445498
12936,0.002380952380952381
14525,0.002380952380952381
17626,0.0024271844660194173
7338,0.0024390243902439024
70,0.0024509803921568627
3609,0.0024630541871921183
2583,0.0024630541871921183
12609,0.0025
6733,0.0025575447570332483
6745,0.0025974025974025974
9131,0.0026041666666666665
15119,0.002617801047120419
1681,0.002688172043010753
7536,0.0027100271002710027
2321,0.0027548209366391185
5609,0.0027624309392265192
18041,0.002824858757062147
4364,0.002849002849002849
4885,0.002857142857142857
6325,0.0028653295128939827
1320,0.002881844380403458
371,0.0029154518950437317
1801,0.0029239766081871343
4365,0.0029411764705882353
8308,0.0029585798816568047
1474,0.0029850746268656717
6055,0.0030211480362537764
18917,0.0030211480362537764
6716,0.003048780487804878
16041,0.003048780487804878
5303,0.003115264797507788
5722,0.0031755893030628425
2328,0.0031828705938900803
2145,0.003194888178913738
510,0.003197750739630479
5340,0.003209749308528443
12741,0.003215434083601286
9403,0.0032175301986622747
13938,0.003236245954692557
1812,0.003236245954692557
15315,0.0032392427473726636
5665,0.0032392427473726636
17748,0.0032404102215422975
11842,0.0032451054705372206
7777,0.003246753246753247
2058,0.0032486537591975995
8661,0.003251032197229775
3295,0.003251032197229775
9370,0.0032534210441811286
1682,0.003254619392377974
12682,0.003257328990228013
7392,0.003257328990228013
2968,0.003258230239362315
14654,0.0032606507263643
9214,0.0032618649728757697
2908,0.0032618649728757697
16780,0.0032618649728757697
11391,0.0032618649728757697
13027,0.0032618649728757697
5056,0.0032630818998431147
17324,0.0032643015161518242
9025,0.0032643015161518242
2980,0.0032643015161518242
14707,0.0032643015161518242
18192,0.0032643015161518242
508,0.0032643015161518242
12706,0.0032643015161518242
88,0.0032643015161518242
7401,0.003265523830726703
3011,0.003265523830726703
324,0.003265523830726703
840,0.003265523830726703
16168,0.003265523830726703
15247,0.003265523830726703
9105,0.003265523830726703
17265,0.003266748852532091
92,0.003266748852532091
2073,0.003266748852532091
10365,0.003266748852532091
4832,0.003266748852532091
761,0.003267976590572081
13884,0.003267976590572081
6964,0.003267976590572081
2207,0.003267976590572081
7216,0.003267976590572081
4623,0.003267976590572081
16231,0.003267976590572081
1406,0.003267976590572081
3822,0.003267976590572081
3356,0.003267976590572081
1386,0.003267976590572081
18265,0.003267976590572081
1057,0.003267976590572081
4062,0.003267976590572081
4627,0.003267976590572081
12675,0.003267976590572081
2444,0.003267976590572081
8538,0.003267976590572081
14716,0.003267976590572081
11218,0.003267976590572081
15364,0.003267976590572081
8849,0.003267976590572081
12928,0.003267976590572081
12310,0.003267976590572081
2235,0.003267976590572081
4007,0.003267976590572081
2727,0.003267976590572081
684,0.003267976590572081
12425,0.003267976590572081
15467,0.003267976590572081
14974,0.003267976590572081
2302,0.0032692070538907388
13932,0.0032692070538907388
13802,0.0032692070538907388
9630,0.0032692070538907388
5008,0.0032692070538907388
12430,0.0032692070538907388
345,0.0032692070538907388
1131,0.0032692070538907388
15052,0.0032704402515723275
625,0.0032704402515723275
153,0.0032704402515723275
1040,0.0032704402515723275
14383,0.0032704402515723275
3017,0.0032704402515723275
12774,0.0032704402515723275
2914,0.0032704402515723275
13164,0.0032704402515723275
18190,0.0032704402515723275
133,0.0032704402515723275
12876,0.0032704402515723275
3266,0.0032704402515723275
7747,0.0032704402515723275
11314,0.0032704402515723275
5359,0.0032704402515723275
12575,0.0032704402515723275
9911,0.0032704402515723275
15485,0.0032704402515723275
15604,0.0032704402515723275
15506,0.0032704402515723275
14242,0.0032704402515723275
15292,0.0032704402515723275
571,0.0032704402515723275
18538,0.0032704402515723275
13744,0.0032704402515723275
1546,0.0032704402515723275
4721,0.0032704402515723275
16273,0.0032704402515723275
6332,0.0032704402515723275
159,0.0032704402515723275
13826,0.0032704402515723275
14922,0.0032704402515723275
1712,0.0032704402515723275
5955,0.0032704402515723275
1068,0.0032704402515723275
4659,0.0032704402515723275
16292,0.0032704402515723275
9560,0.0032704402515723275
10445,0.0032704402515723275
17551,0.0032704402515723275
11471,0.0032704402515723275
