destination_index,shortest_path_distance
0,0.0
17335,0.0010141987829614604
11200,0.0010204081632653062
6395,0.0010298661174047373
4813,0.0010351966873706005
2677,0.001040582726326743
1568,0.0010449320794148381
10881,0.0010460251046025104
17121,0.0010504201680672268
2815,0.0010626992561105207
7547,0.0010638297872340426
15651,0.0010672358591248667
18105,0.0010695187165775401
7178,0.0010706638115631692
6021,0.001072961373390558
10465,0.001072961373390558
17687,0.001072961373390558
14917,0.001076426264800861
7552,0.001076426264800861
2598,0.001076426264800861
18887,0.0010787486515641855
739,0.0010787486515641855
17542,0.0010787486515641855
5384,0.001081081081081081
2105,0.0010845986984815619
691,0.0010857763300760044
2491,0.0010869565217391304
3850,0.0010905125408942203
14871,0.0010905125408942203
9390,0.001092896174863388
5201,0.001092896174863388
7105,0.0010940919037199124
12056,0.0010940919037199124
15578,0.0010940919037199124
3088,0.0010940919037199124
15251,0.001095290251916758
17273,0.001095290251916758
14703,0.001095290251916758
3310,0.0010964912280701754
14997,0.0010964912280701754
2939,0.0010964912280701754
4165,0.0010964912280701754
18183,0.0010964912280701754
14968,0.0010964912280701754
2663,0.0010964912280701754
13328,0.0010964912280701754
2228,0.0010964912280701754
2256,0.0010964912280701754
11345,0.0010964912280701754
14672,0.0010964912280701754
14620,0.0010964912280701754
11767,0.0010964912280701754
14509,0.0010976948408342481
13773,0.0010976948408342481
3021,0.0010976948408342481
7949,0.0010976948408342481
16046,0.0010976948408342481
15920,0.0010976948408342481
11246,0.0010976948408342481
5734,0.0010976948408342481
6840,0.0010976948408342481
2795,0.0010976948408342481
138,0.0010976948408342481
16839,0.001098901098901099
10005,0.001098901098901099
7665,0.001098901098901099
18578,0.001098901098901099
9987,0.001098901098901099
17047,0.0011001100110011
11300,0.0011001100110011
10865,0.0011001100110011
11829,0.0011001100110011
4892,0.0011001100110011
14954,0.0011001100110011
13462,0.0011001100110011
1960,0.0011013215859030838
1806,0.0011025358324145535
15805,0.0011037527593818985
15734,0.0011037527593818985
16179,0.0011049723756906078
10021,0.0011049723756906078
2660,0.0011049723756906078
6599,0.0011049723756906078
15490,0.0011049723756906078
16173,0.0011049723756906078
9348,0.0011049723756906078
2173,0.0011049723756906078
2704,0.0011061946902654867
13398,0.0011061946902654867
9321,0.0011061946902654867
17772,0.0011061946902654867
7274,0.0011061946902654867
11457,0.0011074197120708748
10493,0.0011074197120708748
5083,0.0011086474501108647
14072,0.0011086474501108647
14093,0.0011086474501108647
6782,0.0011086474501108647
5047,0.0011086474501108647
5636,0.0011086474501108647
2171,0.0011086474501108647
15919,0.0011086474501108647
13607,0.0011098779134295228
3515,0.0011111111111111111
9935,0.0011111111111111111
13895,0.0011111111111111111
2063,0.0011111111111111111
10242,0.0011111111111111111
597,0.0011111111111111111
8588,0.0011641443538998836
16939,0.0011641443538998836
18840,0.0012033694344163659
2509,0.001218026796589525
15301,0.001226993865030675
19069,0.0012330456226880395
13590,0.0013020833333333333
9901,0.001310615989515072
7123,0.001314060446780552
130,0.0013175230566534915
3880,0.0013280212483399733
9463,0.0013315579227696406
19196,0.001336898395721925
2430,0.0013531799729364006
17808,0.001358695652173913
15901,0.0014903129657228018
12820,0.0015128593040847202
9167,0.0015290519877675841
9098,0.0015313935681470138
656,0.0015384615384615385
1526,0.0015723270440251573
13984,0.001579778830963665
7970,0.0015873015873015873
18344,0.0015923566878980893
5790,0.0016051364365971107
11130,0.0016129032258064516
17257,0.0016286644951140066
1874,0.0016313213703099511
6189,0.0016474464579901153
16415,0.0016501650165016502
9191,0.0016638935108153079
9211,0.0016666666666666668
1310,0.0016722408026755853
13599,0.0017094017094017094
6675,0.0017211703958691911
60,0.0017241379310344827
19089,0.0017391304347826088
7260,0.0017452006980802793
9800,0.0017761989342806395
8161,0.0018018018018018018
8339,0.0018148820326678765
2054,0.0018181818181818182
6610,0.0018552875695732839
10187,0.0019305019305019305
4357,0.001976284584980237
8627,0.001996007984031936
6435,0.002008032128514056
12760,0.002008032128514056
13770,0.0020161290322580645
3469,0.0020408163265306124
9374,0.0020408163265306124
6143,0.002053388090349076
10660,0.002053388090349076
7697,0.002070393374741201
1,0.0020746441700240266
17558,0.002074688796680498
13600,0.0020833333333333333
9897,0.0020876826722338203
10686,0.002109704641350211
13832,0.0021321961620469083
4935,0.002136752136752137
6580,0.002145922746781116
8449,0.002150537634408602
9959,0.0021598272138228943
3105,0.0021691973969631237
2,0.0021702185753762577
10654,0.002183406113537118
15452,0.0021929824561403508
5,0.0022136469435256644
7889,0.0022172949002217295
17627,0.0022522522522522522
13321,0.00228310502283105
6050,0.002288329519450801
16383,0.0022935779816513763
3846,0.0023094688221709007
3003,0.0023094688221709007
600,0.002320185614849188
1032,0.002320185614849188
11069,0.002320185614849188
2648,0.002336448598130841
2489,0.002336448598130841
2439,0.002336448598130841
5301,0.00234192037470726
17243,0.002347417840375587
9695,0.0023752969121140144
10398,0.0023923444976076554
15654,0.0023923444976076554
5360,0.002398081534772182
14012,0.0024271844660194173
6397,0.0024330900243309003
17379,0.0024509803921568627
4631,0.0024630541871921183
14641,0.0024630541871921183
13933,0.0024813895781637717
12192,0.0024813895781637717
675,0.0024937655860349127
3000,0.0025
9481,0.0025
1540,0.0025
17685,0.002512562814070352
18778,0.002512562814070352
2685,0.0025380710659898475
90,0.002544529262086514
1080,0.002544529262086514
15156,0.002577319587628866
1197,0.002577319587628866
3799,0.002583979328165375
9766,0.002583979328165375
8387,0.002583979328165375
1399,0.0025906735751295338
4978,0.0025974025974025974
17458,0.0026109660574412533
1632,0.0026246719160104987
15663,0.0026666666666666666
